"","Time","Latitude","Longitude","Last.Stop","Current.Stop","Date"
"1","10:55:44 AM",40.60982,-75.376067,"Farrington Square","","2019-12-06"
"2","10:56:34 AM",40.608569,-75.375787,"","Whitaker Lab","2019-12-06"
"3","10:56:40 AM",40.608463,-75.375795,"","Whitaker Lab","2019-12-06"
"15","10:57:38 AM",40.608355,-75.374386,"Whitaker Lab","","2019-12-06"
"16","10:57:44 AM",40.608104,-75.374404,"Whitaker Lab","","2019-12-06"
"17","10:57:50 AM",40.607763,-75.374369,"Whitaker Lab","","2019-12-06"
"18","10:57:56 AM",40.607429,-75.374363,"Whitaker Lab","","2019-12-06"
"20","10:58:02 AM",40.607204,-75.374379,"","Williams Hall","2019-12-06"
"21","10:58:08 AM",40.607125,-75.374502,"","Williams Hall","2019-12-06"
"22","10:58:14 AM",40.607062,-75.374748,"","Williams Hall","2019-12-06"
"23","10:58:20 AM",40.606872,-75.374895,"","Williams Hall","2019-12-06"
"24","10:58:26 AM",40.606821,-75.374868,"","Williams Hall","2019-12-06"
"30","10:58:54 AM",40.606304,-75.375864,"Williams Hall","","2019-12-06"
"31","10:59:00 AM",40.606183,-75.376182,"Williams Hall","","2019-12-06"
"32","10:59:06 AM",40.605892,-75.376249,"Williams Hall","","2019-12-06"
"34","10:59:12 AM",40.605715,-75.376537,"Williams Hall","","2019-12-06"
"35","10:59:18 AM",40.605613,-75.376817,"Williams Hall","","2019-12-06"
"36","10:59:24 AM",40.605593,-75.377206,"","Drown Hall","2019-12-06"
"37","10:59:30 AM",40.605597,-75.377438,"","Drown Hall","2019-12-06"
"38","10:59:36 AM",40.605622,-75.37755,"","Drown Hall","2019-12-06"
"40","10:59:42 AM",40.605634,-75.377526,"","Drown Hall","2019-12-06"
"46","11:00:16 AM",40.605395,-75.378786,"","Taylor College","2019-12-06"
"48","11:00:22 AM",40.605279,-75.378938,"","Taylor College","2019-12-06"
"49","11:00:28 AM",40.605276,-75.378874,"","Taylor College","2019-12-06"
"58","11:01:12 AM",40.604192,-75.379371,"Taylor College","","2019-12-06"
"59","11:01:18 AM",40.604072,-75.379802,"Taylor College","","2019-12-06"
"60","11:01:24 AM",40.604142,-75.380162,"Taylor College","","2019-12-06"
"61","11:01:30 AM",40.604185,-75.380562,"Taylor College","","2019-12-06"
"62","11:01:36 AM",40.603952,-75.380876,"Taylor College","","2019-12-06"
"64","11:01:42 AM",40.603853,-75.38133,"Taylor College","","2019-12-06"
"65","11:01:48 AM",40.603775,-75.381898,"Taylor College","","2019-12-06"
"66","11:01:54 AM",40.603602,-75.382174,"Taylor College","","2019-12-06"
"67","11:02:00 AM",40.603348,-75.382055,"Taylor College","","2019-12-06"
"68","11:02:06 AM",40.603279,-75.381578,"Taylor College","","2019-12-06"
"70","11:02:12 AM",40.603093,-75.381147,"","Sigma Phi Epsilon","2019-12-06"
"71","11:02:18 AM",40.602891,-75.380807,"","Sigma Phi Epsilon","2019-12-06"
"72","11:02:24 AM",40.602842,-75.38073,"","Sigma Phi Epsilon","2019-12-06"
"77","11:02:48 AM",40.602064,-75.379864,"Sigma Phi Epsilon","","2019-12-06"
"78","11:02:54 AM",40.602005,-75.379356,"","House 93","2019-12-06"
"79","11:03:00 AM",40.602012,-75.379102,"","House 93","2019-12-06"
"80","11:03:06 AM",40.60197,-75.379137,"","House 93","2019-12-06"
"86","11:03:32 AM",40.602347,-75.377947,"House 93","","2019-12-06"
"87","11:03:38 AM",40.602401,-75.377457,"House 93","","2019-12-06"
"88","11:03:44 AM",40.602326,-75.376994,"","Alpha Phi","2019-12-06"
"89","11:03:50 AM",40.602279,-75.376621,"","Alpha Phi","2019-12-06"
"90","11:03:56 AM",40.602272,-75.376592,"","Alpha Phi","2019-12-06"
"95","11:04:20 AM",40.601839,-75.375399,"Alpha Phi","","2019-12-06"
"96","11:04:26 AM",40.601877,-75.374948,"Alpha Phi","","2019-12-06"
"98","11:04:32 AM",40.60228,-75.374713,"Alpha Phi","","2019-12-06"
"99","11:04:38 AM",40.602654,-75.374601,"Alpha Phi","","2019-12-06"
"100","11:04:44 AM",40.603073,-75.374477,"Alpha Phi","","2019-12-06"
"101","11:04:50 AM",40.603428,-75.37423,"Alpha Phi","","2019-12-06"
"102","11:04:56 AM",40.603678,-75.373869,"Alpha Phi","","2019-12-06"
"104","11:05:02 AM",40.603833,-75.373787,"Alpha Phi","","2019-12-06"
"108","11:05:22 AM",40.603286,-75.374778,"Alpha Phi","","2019-12-06"
"109","11:05:28 AM",40.603107,-75.375045,"","Alpha Tau Omega","2019-12-06"
"110","11:05:34 AM",40.603123,-75.375381,"","Alpha Tau Omega","2019-12-06"
"111","11:05:40 AM",40.603204,-75.375546,"","Alpha Tau Omega","2019-12-06"
"112","11:05:46 AM",40.603539,-75.375853,"Alpha Tau Omega","","2019-12-06"
"114","11:05:52 AM",40.603932,-75.376053,"Alpha Tau Omega","","2019-12-06"
"115","11:05:58 AM",40.604143,-75.376353,"Alpha Tau Omega","","2019-12-06"
"116","11:06:04 AM",40.604167,-75.376723,"","Gamma Phi Beta","2019-12-06"
"117","11:06:10 AM",40.604138,-75.376884,"","Gamma Phi Beta","2019-12-06"
"122","11:06:36 AM",40.603944,-75.378231,"Gamma Phi Beta","","2019-12-06"
"124","11:06:42 AM",40.603859,-75.378647,"","Pi Beta Phi","2019-12-06"
"125","11:06:48 AM",40.603696,-75.378996,"","Pi Beta Phi","2019-12-06"
"126","11:06:54 AM",40.603601,-75.379176,"","Pi Beta Phi","2019-12-06"
"127","11:07:00 AM",40.60355,-75.379246,"","Pi Beta Phi","2019-12-06"
"128","11:07:06 AM",40.603419,-75.379723,"Pi Beta Phi","","2019-12-06"
"130","11:07:12 AM",40.603575,-75.380198,"Pi Beta Phi","","2019-12-06"
"131","11:07:18 AM",40.603829,-75.380607,"Pi Beta Phi","","2019-12-06"
"132","11:07:24 AM",40.604095,-75.380688,"Pi Beta Phi","","2019-12-06"
"133","11:07:30 AM",40.604214,-75.380353,"Pi Beta Phi","","2019-12-06"
"134","11:07:36 AM",40.604099,-75.379962,"Pi Beta Phi","","2019-12-06"
"136","11:07:42 AM",40.604112,-75.379571,"Pi Beta Phi","","2019-12-06"
"137","11:07:48 AM",40.604324,-75.379219,"Pi Beta Phi","","2019-12-06"
"138","11:07:54 AM",40.604499,-75.379008,"Pi Beta Phi","","2019-12-06"
"139","11:08:00 AM",40.604542,-75.37887,"Pi Beta Phi","","2019-12-06"
"140","11:08:06 AM",40.604758,-75.378817,"","Taylor College","2019-12-06"
"142","11:08:12 AM",40.605026,-75.378867,"","Taylor College","2019-12-06"
"143","11:08:18 AM",40.605121,-75.378908,"","Taylor College","2019-12-06"
"153","11:09:10 AM",40.605253,-75.380339,"Taylor College","","2019-12-06"
"154","11:09:16 AM",40.605311,-75.380651,"Taylor College","","2019-12-06"
"156","11:09:22 AM",40.605379,-75.380804,"Taylor College","","2019-12-06"
"157","11:09:28 AM",40.605568,-75.380989,"Taylor College","","2019-12-06"
"158","11:09:34 AM",40.605826,-75.38103,"Taylor College","","2019-12-06"
"159","11:09:40 AM",40.606147,-75.381012,"Taylor College","","2019-12-06"
"160","11:09:46 AM",40.606478,-75.380989,"","Alumni Memorial Building","2019-12-06"
"162","11:09:52 AM",40.606651,-75.380968,"","Alumni Memorial Building","2019-12-06"
"163","11:09:58 AM",40.606646,-75.380972,"","Alumni Memorial Building","2019-12-06"
"172","11:10:44 AM",40.608048,-75.380793,"Alumni Memorial Building","","2019-12-06"
"173","11:10:50 AM",40.608023,-75.380273,"Alumni Memorial Building","","2019-12-06"
"174","11:10:56 AM",40.608087,-75.379822,"","STEPS","2019-12-06"
"176","11:11:02 AM",40.608097,-75.379677,"","STEPS","2019-12-06"
"177","11:11:08 AM",40.608197,-75.379535,"","STEPS","2019-12-06"
"178","11:11:14 AM",40.608264,-75.379552,"","STEPS","2019-12-06"
"184","11:11:46 AM",40.609647,-75.379682,"STEPS","","2019-12-06"
"186","11:11:52 AM",40.609758,-75.379685,"STEPS","","2019-12-06"
"187","11:11:58 AM",40.609862,-75.379587,"STEPS","","2019-12-06"
"188","11:12:04 AM",40.609795,-75.379153,"STEPS","","2019-12-06"
"189","11:12:10 AM",40.609776,-75.378787,"","Farrington Square","2019-12-06"
"190","11:12:16 AM",40.609738,-75.378501,"","Farrington Square","2019-12-06"
"192","11:12:22 AM",40.60975,-75.378293,"","Farrington Square","2019-12-06"
"193","11:12:28 AM",40.609748,-75.378134,"","Farrington Square","2019-12-06"
"194","11:12:34 AM",40.609737,-75.378152,"","Farrington Square","2019-12-06"
"203","11:13:20 AM",40.6098,-75.376619,"Farrington Square","","2019-12-06"
"204","11:13:26 AM",40.609813,-75.376216,"Farrington Square","","2019-12-06"
"206","11:13:32 AM",40.609816,-75.375922,"Farrington Square","","2019-12-06"
"207","11:13:38 AM",40.609808,-75.375812,"Farrington Square","","2019-12-06"
"208","11:13:44 AM",40.609519,-75.375786,"Farrington Square","","2019-12-06"
"209","11:13:50 AM",40.609162,-75.375795,"Farrington Square","","2019-12-06"
"210","11:13:56 AM",40.608796,-75.375789,"","Whitaker Lab","2019-12-06"
"212","11:14:02 AM",40.608545,-75.375806,"","Whitaker Lab","2019-12-06"
"213","11:14:08 AM",40.608496,-75.37583,"","Whitaker Lab","2019-12-06"
"224","11:15:04 AM",40.608357,-75.374399,"Whitaker Lab","","2019-12-06"
"225","11:15:10 AM",40.608079,-75.374385,"Whitaker Lab","","2019-12-06"
"226","11:15:16 AM",40.607704,-75.37439,"Whitaker Lab","","2019-12-06"
"228","11:15:22 AM",40.607374,-75.374376,"Whitaker Lab","","2019-12-06"
"229","11:15:28 AM",40.607175,-75.374382,"","Williams Hall","2019-12-06"
"230","11:15:34 AM",40.607115,-75.374606,"","Williams Hall","2019-12-06"
"231","11:15:40 AM",40.60696,-75.374818,"","Williams Hall","2019-12-06"
"232","11:15:46 AM",40.606812,-75.374883,"","Williams Hall","2019-12-06"
"238","11:16:16 AM",40.606276,-75.375874,"Williams Hall","","2019-12-06"
"240","11:16:22 AM",40.606165,-75.376174,"Williams Hall","","2019-12-06"
"241","11:16:28 AM",40.605882,-75.376259,"Williams Hall","","2019-12-06"
"242","11:16:34 AM",40.605674,-75.376571,"Williams Hall","","2019-12-06"
"243","11:16:40 AM",40.605607,-75.376909,"Williams Hall","","2019-12-06"
"244","11:16:46 AM",40.605567,-75.377318,"","Drown Hall","2019-12-06"
"246","11:16:52 AM",40.605574,-75.377509,"","Drown Hall","2019-12-06"
"247","11:16:58 AM",40.605559,-75.377593,"","Drown Hall","2019-12-06"
"248","11:17:04 AM",40.605586,-75.377567,"","Drown Hall","2019-12-06"
"255","11:17:38 AM",40.605353,-75.378858,"","Taylor College","2019-12-06"
"256","11:17:44 AM",40.605271,-75.3789,"","Taylor College","2019-12-06"
"264","11:18:22 AM",40.604209,-75.379391,"Taylor College","","2019-12-06"
"265","11:18:28 AM",40.604077,-75.37984,"Taylor College","","2019-12-06"
"266","11:18:34 AM",40.604182,-75.38029,"Taylor College","","2019-12-06"
"267","11:18:40 AM",40.60413,-75.380672,"Taylor College","","2019-12-06"
"268","11:18:46 AM",40.603904,-75.381002,"Taylor College","","2019-12-06"
"270","11:18:52 AM",40.603823,-75.381527,"Taylor College","","2019-12-06"
"271","11:18:58 AM",40.603721,-75.382005,"Taylor College","","2019-12-06"
"272","11:19:04 AM",40.603494,-75.382184,"Taylor College","","2019-12-06"
"273","11:19:10 AM",40.603341,-75.381768,"Taylor College","","2019-12-06"
"274","11:19:16 AM",40.603173,-75.381272,"","Sigma Phi Epsilon","2019-12-06"
"276","11:19:22 AM",40.602956,-75.380867,"","Sigma Phi Epsilon","2019-12-06"
"277","11:19:28 AM",40.602807,-75.380696,"","Sigma Phi Epsilon","2019-12-06"
"278","11:19:34 AM",40.602833,-75.380729,"","Sigma Phi Epsilon","2019-12-06"
"282","11:19:56 AM",40.602097,-75.379943,"Sigma Phi Epsilon","","2019-12-06"
"284","11:20:02 AM",40.601997,-75.379493,"","House 93","2019-12-06"
"285","11:20:08 AM",40.601995,-75.379133,"","House 93","2019-12-06"
"286","11:20:14 AM",40.60206,-75.379171,"","House 93","2019-12-06"
"289","11:20:30 AM",40.602404,-75.377825,"House 93","","2019-12-06"
"290","11:20:36 AM",40.602397,-75.377267,"House 93","","2019-12-06"
"292","11:20:42 AM",40.602331,-75.376786,"","Alpha Phi","2019-12-06"
"293","11:20:48 AM",40.602257,-75.376541,"","Alpha Phi","2019-12-06"
"294","11:20:54 AM",40.602221,-75.376527,"","Alpha Phi","2019-12-06"
"299","11:21:20 AM",40.601822,-75.375307,"Alpha Phi","","2019-12-06"
"300","11:21:26 AM",40.601861,-75.3749,"Alpha Phi","","2019-12-06"
"302","11:21:32 AM",40.602227,-75.374724,"Alpha Phi","","2019-12-06"
"303","11:21:38 AM",40.602679,-75.374613,"Alpha Phi","","2019-12-06"
"304","11:21:44 AM",40.603101,-75.374446,"Alpha Phi","","2019-12-06"
"305","11:21:50 AM",40.603428,-75.374205,"Alpha Phi","","2019-12-06"
"306","11:21:56 AM",40.603657,-75.373867,"Alpha Phi","","2019-12-06"
"308","11:22:02 AM",40.603782,-75.373776,"Alpha Phi","","2019-12-06"
"309","11:22:08 AM",40.603888,-75.373852,"Alpha Phi","","2019-12-06"
"310","11:22:14 AM",40.603785,-75.374268,"Alpha Phi","","2019-12-06"
"311","11:22:20 AM",40.603458,-75.374636,"Alpha Phi","","2019-12-06"
"312","11:22:26 AM",40.603112,-75.374956,"","Alpha Tau Omega","2019-12-06"
"314","11:22:32 AM",40.603093,-75.375313,"","Alpha Tau Omega","2019-12-06"
"315","11:22:38 AM",40.603104,-75.375391,"","Alpha Tau Omega","2019-12-06"
"316","11:22:44 AM",40.603161,-75.375554,"","Alpha Tau Omega","2019-12-06"
"317","11:22:50 AM",40.603586,-75.375884,"Alpha Tau Omega","","2019-12-06"
"318","11:22:56 AM",40.603955,-75.376063,"Alpha Tau Omega","","2019-12-06"
"320","11:23:02 AM",40.604148,-75.37639,"Alpha Tau Omega","","2019-12-06"
"321","11:23:08 AM",40.604135,-75.376758,"","Gamma Phi Beta","2019-12-06"
"322","11:23:14 AM",40.604108,-75.376865,"","Gamma Phi Beta","2019-12-06"
"328","11:23:44 AM",40.603901,-75.3783,"Gamma Phi Beta","","2019-12-06"
"329","11:23:50 AM",40.603821,-75.378699,"","Pi Beta Phi","2019-12-06"
"330","11:23:56 AM",40.603667,-75.379019,"","Pi Beta Phi","2019-12-06"
"332","11:24:02 AM",40.603572,-75.379168,"","Pi Beta Phi","2019-12-06"
"336","11:24:24 AM",40.60385,-75.38061,"Pi Beta Phi","","2019-12-06"
"337","11:24:30 AM",40.604117,-75.380704,"Pi Beta Phi","","2019-12-06"
"338","11:24:36 AM",40.604187,-75.380317,"Pi Beta Phi","","2019-12-06"
"340","11:24:42 AM",40.604074,-75.3799,"Pi Beta Phi","","2019-12-06"
"341","11:24:48 AM",40.604141,-75.379483,"Pi Beta Phi","","2019-12-06"
"342","11:24:54 AM",40.604376,-75.379128,"Pi Beta Phi","","2019-12-06"
"343","11:25:00 AM",40.604517,-75.378928,"Pi Beta Phi","","2019-12-06"
"344","11:25:06 AM",40.604682,-75.37881,"","Taylor College","2019-12-06"
"346","11:25:12 AM",40.604945,-75.378877,"","Taylor College","2019-12-06"
"347","11:25:18 AM",40.605147,-75.378932,"","Taylor College","2019-12-06"
"348","11:25:24 AM",40.605142,-75.378887,"","Taylor College","2019-12-06"
"354","11:25:54 AM",40.605275,-75.380361,"Taylor College","","2019-12-06"
"355","11:26:00 AM",40.605354,-75.380679,"Taylor College","","2019-12-06"
"356","11:26:06 AM",40.60543,-75.380831,"Taylor College","","2019-12-06"
"358","11:26:12 AM",40.605677,-75.381014,"Taylor College","","2019-12-06"
"359","11:26:18 AM",40.605991,-75.381019,"Taylor College","","2019-12-06"
"360","11:26:24 AM",40.606326,-75.381009,"Taylor College","","2019-12-06"
"361","11:26:30 AM",40.606599,-75.380992,"","Alumni Memorial Building","2019-12-06"
"362","11:26:36 AM",40.606643,-75.381003,"","Alumni Memorial Building","2019-12-06"
"370","11:27:12 AM",40.60808,-75.38082,"Alumni Memorial Building","","2019-12-06"
"371","11:27:18 AM",40.6081,-75.380263,"Alumni Memorial Building","","2019-12-06"
"372","11:27:24 AM",40.608127,-75.379775,"","STEPS","2019-12-06"
"373","11:27:30 AM",40.608249,-75.37958,"","STEPS","2019-12-06"
"374","11:27:36 AM",40.608337,-75.379606,"","STEPS","2019-12-06"
"376","11:27:42 AM",40.608658,-75.379668,"STEPS","","2019-12-06"
"377","11:27:48 AM",40.609149,-75.379694,"STEPS","","2019-12-06"
"378","11:27:54 AM",40.609517,-75.379724,"STEPS","","2019-12-06"
"379","11:28:00 AM",40.609729,-75.379732,"STEPS","","2019-12-06"
"380","11:28:06 AM",40.609787,-75.379689,"STEPS","","2019-12-06"
"382","11:28:12 AM",40.609816,-75.379387,"STEPS","","2019-12-06"
"383","11:28:18 AM",40.609817,-75.378983,"STEPS","","2019-12-06"
"384","11:28:24 AM",40.609781,-75.378646,"","Farrington Square","2019-12-06"
"385","11:28:30 AM",40.609765,-75.378467,"","Farrington Square","2019-12-06"
"386","11:28:36 AM",40.609759,-75.378182,"","Farrington Square","2019-12-06"
"388","11:28:42 AM",40.609781,-75.37821,"","Farrington Square","2019-12-06"
"393","11:29:08 AM",40.609855,-75.376632,"Farrington Square","","2019-12-06"
"394","11:29:14 AM",40.609879,-75.376258,"Farrington Square","","2019-12-06"
"395","11:29:20 AM",40.60991,-75.375951,"Farrington Square","","2019-12-06"
"396","11:29:26 AM",40.609805,-75.375793,"Farrington Square","","2019-12-06"
"398","11:29:32 AM",40.60943,-75.37581,"Farrington Square","","2019-12-06"
"399","11:29:38 AM",40.609022,-75.375799,"Farrington Square","","2019-12-06"
"400","11:29:44 AM",40.608675,-75.375794,"","Whitaker Lab","2019-12-06"
"401","11:29:50 AM",40.608472,-75.3758,"","Whitaker Lab","2019-12-06"
"402","11:29:56 AM",40.608474,-75.375828,"","Whitaker Lab","2019-12-06"
"413","11:30:50 AM",40.608328,-75.374399,"Whitaker Lab","","2019-12-06"
"414","11:30:56 AM",40.608018,-75.374378,"Whitaker Lab","","2019-12-06"
"416","11:31:02 AM",40.607606,-75.374368,"Whitaker Lab","","2019-12-06"
"417","11:31:08 AM",40.607295,-75.374381,"","Williams Hall","2019-12-06"
"418","11:31:14 AM",40.60716,-75.374412,"","Williams Hall","2019-12-06"
"419","11:31:20 AM",40.607111,-75.374572,"","Williams Hall","2019-12-06"
"420","11:31:26 AM",40.606975,-75.374784,"","Williams Hall","2019-12-06"
"422","11:31:32 AM",40.606784,-75.374919,"","Williams Hall","2019-12-06"
"423","11:31:38 AM",40.606832,-75.374811,"","Williams Hall","2019-12-06"
"428","11:32:04 AM",40.606303,-75.3759,"Williams Hall","","2019-12-06"
"429","11:32:10 AM",40.606219,-75.376183,"Williams Hall","","2019-12-06"
"430","11:32:16 AM",40.605999,-75.376257,"Williams Hall","","2019-12-06"
"432","11:32:22 AM",40.605751,-75.376398,"Williams Hall","","2019-12-06"
"433","11:32:28 AM",40.605638,-75.376779,"Williams Hall","","2019-12-06"
"434","11:32:34 AM",40.605584,-75.377128,"","Drown Hall","2019-12-06"
"435","11:32:40 AM",40.605576,-75.377402,"","Drown Hall","2019-12-06"
"436","11:32:46 AM",40.605579,-75.377526,"","Drown Hall","2019-12-06"
"438","11:32:52 AM",40.60557,-75.377551,"","Drown Hall","2019-12-06"
"445","11:33:30 AM",40.605362,-75.378884,"","Taylor College","2019-12-06"
"446","11:33:36 AM",40.605267,-75.378938,"","Taylor College","2019-12-06"
"454","11:34:12 AM",40.604189,-75.3795,"Taylor College","","2019-12-06"
"455","11:34:18 AM",40.604091,-75.379893,"Taylor College","","2019-12-06"
"456","11:34:24 AM",40.604195,-75.380267,"Taylor College","","2019-12-06"
"457","11:34:30 AM",40.604184,-75.380642,"Taylor College","","2019-12-06"
"458","11:34:36 AM",40.603951,-75.380959,"Taylor College","","2019-12-06"
"460","11:34:42 AM",40.603848,-75.381421,"Taylor College","","2019-12-06"
"461","11:34:48 AM",40.603739,-75.381963,"Taylor College","","2019-12-06"
"462","11:34:54 AM",40.603503,-75.38218,"Taylor College","","2019-12-06"
"463","11:35:00 AM",40.603346,-75.381826,"Taylor College","","2019-12-06"
"464","11:35:06 AM",40.603238,-75.381382,"Taylor College","","2019-12-06"
"466","11:35:12 AM",40.603022,-75.380976,"","Sigma Phi Epsilon","2019-12-06"
"467","11:35:18 AM",40.602816,-75.38069,"","Sigma Phi Epsilon","2019-12-06"
"468","11:35:24 AM",40.602889,-75.380749,"","Sigma Phi Epsilon","2019-12-06"
"475","11:35:58 AM",40.602097,-75.379951,"Sigma Phi Epsilon","","2019-12-06"
"476","11:36:04 AM",40.60198,-75.379473,"","House 93","2019-12-06"
"477","11:36:10 AM",40.602033,-75.379154,"","House 93","2019-12-06"
"478","11:36:16 AM",40.601981,-75.379142,"","House 93","2019-12-06"
"483","11:36:38 AM",40.602428,-75.37802,"House 93","","2019-12-06"
"484","11:36:44 AM",40.60242,-75.377489,"House 93","","2019-12-06"
"485","11:36:50 AM",40.60233,-75.376981,"","Alpha Phi","2019-12-06"
"486","11:36:56 AM",40.602275,-75.376614,"","Alpha Phi","2019-12-06"
"488","11:37:02 AM",40.602242,-75.376556,"","Alpha Phi","2019-12-06"
"491","11:37:20 AM",40.601861,-75.375401,"Alpha Phi","","2019-12-06"
"492","11:37:26 AM",40.601808,-75.374981,"Alpha Phi","","2019-12-06"
"494","11:37:32 AM",40.602157,-75.3747,"Alpha Phi","","2019-12-06"
"495","11:37:38 AM",40.602497,-75.374611,"Alpha Phi","","2019-12-06"
"496","11:37:44 AM",40.602587,-75.37459,"Alpha Phi","","2019-12-06"
"508","11:38:44 AM",40.602541,-75.374601,"Alpha Phi","","2019-12-06"
"515","11:39:20 AM",40.6036,-75.373961,"Alpha Phi","","2019-12-06"
"516","11:39:26 AM",40.603765,-75.373792,"Alpha Phi","","2019-12-06"
"518","11:39:32 AM",40.60389,-75.373912,"Alpha Phi","","2019-12-06"
"519","11:39:38 AM",40.60375,-75.374344,"Alpha Phi","","2019-12-06"
"520","11:39:44 AM",40.603456,-75.374653,"Alpha Phi","","2019-12-06"
"521","11:39:50 AM",40.603149,-75.374982,"","Alpha Tau Omega","2019-12-06"
"522","11:39:56 AM",40.603073,-75.375361,"","Alpha Tau Omega","2019-12-06"
"524","11:40:02 AM",40.603145,-75.375481,"","Alpha Tau Omega","2019-12-06"
"528","11:40:26 AM",40.604035,-75.37617,"Alpha Tau Omega","","2019-12-06"
"529","11:40:32 AM",40.604189,-75.376602,"","Gamma Phi Beta","2019-12-06"
"531","11:40:38 AM",40.604113,-75.376903,"","Gamma Phi Beta","2019-12-06"
"532","11:40:44 AM",40.6041,-75.376954,"","Gamma Phi Beta","2019-12-06"
"533","11:40:50 AM",40.604041,-75.377389,"","Gamma Phi Beta","2019-12-06"
"534","11:40:56 AM",40.603985,-75.377939,"Gamma Phi Beta","","2019-12-06"
"536","11:41:02 AM",40.603903,-75.378372,"Gamma Phi Beta","","2019-12-06"
"537","11:41:08 AM",40.603775,-75.378789,"","Pi Beta Phi","2019-12-06"
"538","11:41:14 AM",40.603659,-75.379099,"","Pi Beta Phi","2019-12-06"
"539","11:41:20 AM",40.603597,-75.379161,"","Pi Beta Phi","2019-12-06"
"544","11:41:46 AM",40.603772,-75.380507,"Pi Beta Phi","","2019-12-06"
"545","11:41:52 AM",40.603973,-75.380735,"Pi Beta Phi","","2019-12-06"
"547","11:41:58 AM",40.603975,-75.380726,"Pi Beta Phi","","2019-12-06"
"548","11:42:04 AM",40.604186,-75.380579,"Pi Beta Phi","","2019-12-06"
"549","11:42:10 AM",40.604156,-75.380165,"Pi Beta Phi","","2019-12-06"
"550","11:42:16 AM",40.604084,-75.379734,"Pi Beta Phi","","2019-12-06"
"551","11:42:22 AM",40.604237,-75.379318,"Pi Beta Phi","","2019-12-06"
"553","11:42:28 AM",40.604449,-75.379021,"Pi Beta Phi","","2019-12-06"
"554","11:42:34 AM",40.604534,-75.37889,"Pi Beta Phi","","2019-12-06"
"555","11:42:40 AM",40.604713,-75.37879,"","Taylor College","2019-12-06"
"556","11:42:46 AM",40.605029,-75.37893,"","Taylor College","2019-12-06"
"558","11:42:52 AM",40.605075,-75.378926,"","Taylor College","2019-12-06"
"565","11:43:28 AM",40.605241,-75.380314,"Taylor College","","2019-12-06"
"566","11:43:34 AM",40.605336,-75.380687,"Taylor College","","2019-12-06"
"567","11:43:40 AM",40.605407,-75.380815,"Taylor College","","2019-12-06"
"568","11:43:46 AM",40.605713,-75.380991,"Taylor College","","2019-12-06"
"569","11:43:52 AM",40.606064,-75.381001,"Taylor College","","2019-12-06"
"571","11:43:58 AM",40.606441,-75.380993,"Taylor College","","2019-12-06"
"572","11:44:04 AM",40.606576,-75.381001,"","Alumni Memorial Building","2019-12-06"
"573","11:44:10 AM",40.606637,-75.381024,"","Alumni Memorial Building","2019-12-06"
"574","11:44:16 AM",40.606873,-75.381029,"","Alumni Memorial Building","2019-12-06"
"575","11:44:22 AM",40.607288,-75.381068,"","Alumni Memorial Building","2019-12-06"
"577","11:44:28 AM",40.607659,-75.381106,"Alumni Memorial Building","","2019-12-06"
"578","11:44:34 AM",40.607912,-75.381125,"Alumni Memorial Building","","2019-12-06"
"579","11:44:40 AM",40.608016,-75.380997,"Alumni Memorial Building","","2019-12-06"
"580","11:44:46 AM",40.608053,-75.380569,"Alumni Memorial Building","","2019-12-06"
"581","11:44:52 AM",40.608084,-75.380015,"","STEPS","2019-12-06"
"583","11:44:58 AM",40.608133,-75.379642,"","STEPS","2019-12-06"
"584","11:45:04 AM",40.608286,-75.379568,"","STEPS","2019-12-06"
"585","11:45:10 AM",40.608329,-75.379565,"","STEPS","2019-12-06"
"591","11:45:42 AM",40.609674,-75.379768,"STEPS","","2019-12-06"
"593","11:45:48 AM",40.609786,-75.379691,"STEPS","","2019-12-06"
"594","11:45:54 AM",40.609809,-75.379215,"STEPS","","2019-12-06"
"595","11:46:00 AM",40.609792,-75.378764,"","Farrington Square","2019-12-06"
"596","11:46:06 AM",40.609823,-75.378496,"","Farrington Square","2019-12-06"
"597","11:46:12 AM",40.60982,-75.378508,"","Farrington Square","2019-12-06"
"607","11:47:02 AM",40.609792,-75.377013,"Farrington Square","","2019-12-06"
"609","11:47:08 AM",40.609787,-75.37652,"Farrington Square","","2019-12-06"
"610","11:47:14 AM",40.609801,-75.376094,"Farrington Square","","2019-12-06"
"611","11:47:20 AM",40.6098,-75.375928,"Farrington Square","","2019-12-06"
"612","11:47:26 AM",40.60981,-75.375835,"Farrington Square","","2019-12-06"
"624","11:48:26 AM",40.608407,-75.375752,"","Whitaker Lab","2019-12-06"
"629","11:48:52 AM",40.608295,-75.374346,"Whitaker Lab","","2019-12-06"
"631","11:48:58 AM",40.607928,-75.374363,"Whitaker Lab","","2019-12-06"
"632","11:49:04 AM",40.607518,-75.374379,"Whitaker Lab","","2019-12-06"
"633","11:49:10 AM",40.607238,-75.374341,"Whitaker Lab","","2019-12-06"
"634","11:49:16 AM",40.607138,-75.374433,"","Williams Hall","2019-12-06"
"635","11:49:22 AM",40.607037,-75.374725,"","Williams Hall","2019-12-06"
"637","11:49:28 AM",40.606823,-75.374893,"","Williams Hall","2019-12-06"
"638","11:49:34 AM",40.606777,-75.374922,"","Williams Hall","2019-12-06"
"646","11:50:16 AM",40.606256,-75.376036,"Williams Hall","","2019-12-06"
"647","11:50:22 AM",40.606055,-75.376201,"Williams Hall","","2019-12-06"
