11020,PE,11:00:16 AM,1575648016,10,244,40.605395,-75.378786,,Taylor College,2019-12-06T16:00:17.061Z
11020,PE,11:00:16 AM,1575648016,10,244,40.605395,-75.378786,,Taylor College,2019-12-06T16:00:22.062Z
11020,PE,11:00:22 AM,1575648022,4,218,40.605279,-75.378938,,Taylor College,2019-12-06T16:00:27.063Z
11020,PE,11:00:28 AM,1575648028,0,213,40.605276,-75.378874,,Taylor College,2019-12-06T16:00:32.064Z
11020,PE,11:00:28 AM,1575648028,0,213,40.605276,-75.378874,,Taylor College,2019-12-06T16:00:37.064Z
11020,PE,11:00:28 AM,1575648028,0,213,40.605276,-75.378874,,Taylor College,2019-12-06T16:00:42.067Z
11020,PE,11:00:28 AM,1575648028,0,213,40.605276,-75.378874,,Taylor College,2019-12-06T16:00:47.068Z
11020,PE,11:00:28 AM,1575648028,0,213,40.605276,-75.378874,,Taylor College,2019-12-06T16:00:52.068Z
11020,PE,11:00:28 AM,1575648028,0,213,40.605276,-75.378874,,Taylor College,2019-12-06T16:00:57.070Z
11020,PE,11:00:28 AM,1575648028,0,213,40.605276,-75.378874,,Taylor College,2019-12-06T16:01:02.073Z
11020,PE,11:00:28 AM,1575648028,0,213,40.605276,-75.378874,,Taylor College,2019-12-06T16:01:07.074Z
11020,PE,11:00:28 AM,1575648028,0,213,40.605276,-75.378874,,Taylor College,2019-12-06T16:01:12.075Z
11020,PE,11:01:12 AM,1575648072,15,231,40.604192,-75.379371,Taylor College,,2019-12-06T16:01:17.077Z
11020,PE,11:01:18 AM,1575648078,15,253,40.604072,-75.379802,Taylor College,,2019-12-06T16:01:22.078Z
11020,PE,11:01:24 AM,1575648084,11,291,40.604142,-75.380162,Taylor College,,2019-12-06T16:01:27.079Z
11020,PE,11:01:30 AM,1575648090,14,252,40.604185,-75.380562,Taylor College,,2019-12-06T16:01:32.081Z
11020,PE,11:01:36 AM,1575648096,14,234,40.603952,-75.380876,Taylor College,,2019-12-06T16:01:37.082Z
11020,PE,11:01:36 AM,1575648096,14,234,40.603952,-75.380876,Taylor College,,2019-12-06T16:01:42.082Z
11020,PE,11:01:42 AM,1575648102,16,261,40.603853,-75.381330,Taylor College,,2019-12-06T16:01:47.083Z
11020,PE,11:01:48 AM,1575648108,17,257,40.603775,-75.381898,Taylor College,,2019-12-06T16:01:52.085Z
11020,PE,11:01:54 AM,1575648114,9,210,40.603602,-75.382174,Taylor College,,2019-12-06T16:01:57.087Z
11020,PE,11:02:00 AM,1575648120,11,136,40.603348,-75.382055,Taylor College,,2019-12-06T16:02:02.088Z
11020,PE,11:02:06 AM,1575648126,15,107,40.603279,-75.381578,Taylor College,,2019-12-06T16:02:07.088Z
11020,PE,11:02:06 AM,1575648126,15,107,40.603279,-75.381578,Taylor College,,2019-12-06T16:02:12.090Z
11020,PE,11:02:12 AM,1575648132,14,124,40.603093,-75.381147,,Sigma Phi Epsilon,2019-12-06T16:02:17.092Z
11020,PE,11:02:18 AM,1575648138,11,133,40.602891,-75.380807,,Sigma Phi Epsilon,2019-12-06T16:02:22.092Z
11020,PE,11:02:24 AM,1575648144,0,138,40.602842,-75.380730,,Sigma Phi Epsilon,2019-12-06T16:02:27.093Z
11020,PE,11:02:24 AM,1575648144,0,138,40.602842,-75.380730,,Sigma Phi Epsilon,2019-12-06T16:02:32.095Z
11020,PE,11:02:24 AM,1575648144,0,138,40.602842,-75.380730,,Sigma Phi Epsilon,2019-12-06T16:02:37.096Z
11020,PE,11:02:24 AM,1575648144,0,138,40.602842,-75.380730,,Sigma Phi Epsilon,2019-12-06T16:02:42.097Z
11020,PE,11:02:24 AM,1575648144,0,138,40.602842,-75.380730,,Sigma Phi Epsilon,2019-12-06T16:02:47.098Z
11020,PE,11:02:48 AM,1575648168,16,125,40.602064,-75.379864,Sigma Phi Epsilon,,2019-12-06T16:02:52.099Z
11020,PE,11:02:54 AM,1575648174,14,95,40.602005,-75.379356,,House 93,2019-12-06T16:02:57.101Z
11020,PE,11:03:00 AM,1575648180,3,62,40.602012,-75.379102,,House 93,2019-12-06T16:03:02.101Z
11020,PE,11:03:06 AM,1575648186,0,62,40.601970,-75.379137,,House 93,2019-12-06T16:03:07.103Z
11020,PE,11:03:06 AM,1575648186,0,62,40.601970,-75.379137,,House 93,2019-12-06T16:03:12.104Z
11020,PE,11:03:06 AM,1575648186,0,62,40.601970,-75.379137,,House 93,2019-12-06T16:03:17.106Z
11020,PE,11:03:06 AM,1575648186,0,62,40.601970,-75.379137,,House 93,2019-12-06T16:03:22.107Z
11020,PE,11:03:06 AM,1575648186,0,62,40.601970,-75.379137,,House 93,2019-12-06T16:03:27.107Z
11020,PE,11:03:06 AM,1575648186,0,62,40.601970,-75.379137,,House 93,2019-12-06T16:03:32.109Z
11020,PE,11:03:32 AM,1575648212,15,74,40.602347,-75.377947,House 93,,2019-12-06T16:03:37.109Z
11020,PE,11:03:38 AM,1575648218,16,90,40.602401,-75.377457,House 93,,2019-12-06T16:03:42.110Z
11020,PE,11:03:44 AM,1575648224,15,100,40.602326,-75.376994,,Alpha Phi,2019-12-06T16:03:47.111Z
11020,PE,11:03:50 AM,1575648230,7,107,40.602279,-75.376621,,Alpha Phi,2019-12-06T16:03:52.112Z
