"","Time","Latitude","Longitude","Last.Stop","Current.Stop","Date"
"1180","11:16:03 AM",40.605081,-75.379438,"Taylor College","","2019-12-06"
"1185","11:16:09 AM",40.605056,-75.379552,"Taylor College","","2019-12-06"
"1193","11:16:15 AM",40.605083,-75.379784,"Taylor College","","2019-12-06"
"1196","11:16:21 AM",40.605191,-75.380224,"Taylor College","","2019-12-06"
"1209","11:16:27 AM",40.605302,-75.380666,"Taylor College","","2019-12-06"
"1213","11:16:33 AM",40.605317,-75.380724,"Taylor College","","2019-12-06"
"1216","11:16:39 AM",40.605584,-75.380944,"Taylor College","","2019-12-06"
"1222","11:16:45 AM",40.606015,-75.380994,"Taylor College","","2019-12-06"
"1227","11:16:51 AM",40.606433,-75.380973,"Taylor College","","2019-12-06"
"1232","11:16:56 AM",40.606555,-75.380959,"","Alumni Memorial Building","2019-12-06"
"1285","11:17:49 AM",40.608021,-75.380891,"Alumni Memorial Building","","2019-12-06"
"1290","11:17:55 AM",40.608066,-75.380162,"Alumni Memorial Building","","2019-12-06"
"1298","11:18:01 AM",40.608097,-75.379713,"","STEPS","2019-12-06"
"1305","11:18:07 AM",40.608134,-75.379645,"","STEPS","2019-12-06"
"1314","11:18:13 AM",40.608313,-75.379607,"","STEPS","2019-12-06"
"1315","11:18:19 AM",40.608299,-75.379603,"","STEPS","2019-12-06"
"1362","11:19:03 AM",40.609732,-75.379672,"STEPS","","2019-12-06"
"1366","11:19:09 AM",40.609789,-75.379558,"STEPS","","2019-12-06"
"1374","11:19:15 AM",40.609784,-75.379133,"STEPS","","2019-12-06"
"1376","11:19:21 AM",40.60979,-75.378782,"","Farrington Square","2019-12-06"
"1387","11:19:27 AM",40.609764,-75.378666,"","Farrington Square","2019-12-06"
"1446","11:20:27 AM",40.609825,-75.37789,"","Farrington Square","2019-12-06"
"1465","11:20:49 AM",40.609845,-75.376368,"Farrington Square","","2019-12-06"
"1471","11:20:55 AM",40.60985,-75.376223,"Farrington Square","","2019-12-06"
"1530","11:21:55 AM",40.610396,-75.375814,"Farrington Square","","2019-12-06"
"1590","11:22:55 AM",40.610558,-75.375819,"Farrington Square","","2019-12-06"
"1621","11:23:25 AM",40.611493,-75.376427,"Farrington Square","","2019-12-06"
"1627","11:23:31 AM",40.611476,-75.376846,"Farrington Square","","2019-12-06"
"1639","11:23:37 AM",40.611463,-75.377065,"Farrington Square","","2019-12-06"
"1644","11:23:43 AM",40.611454,-75.377287,"Farrington Square","","2019-12-06"
"1646","11:23:49 AM",40.611463,-75.377599,"Farrington Square","","2019-12-06"
"1650","11:23:55 AM",40.611452,-75.377669,"Farrington Square","","2019-12-06"
"1714","11:24:55 AM",40.611458,-75.378448,"","SouthSide","2019-12-06"
"1771","11:25:55 AM",40.609992,-75.378425,"","Farrington Square","2019-12-06"
"1830","11:26:55 AM",40.609817,-75.377583,"Farrington Square","","2019-12-06"
"1871","11:27:35 AM",40.609725,-75.37587,"Farrington Square","","2019-12-06"
"1875","11:27:41 AM",40.609464,-75.37583,"Farrington Square","","2019-12-06"
"1885","11:27:47 AM",40.609028,-75.375794,"Farrington Square","","2019-12-06"
"1890","11:27:53 AM",40.608726,-75.375793,"","Whitaker Lab","2019-12-06"
"1898","11:27:59 AM",40.608592,-75.375798,"","Whitaker Lab","2019-12-06"
"1900","11:28:05 AM",40.608603,-75.375808,"","Whitaker Lab","2019-12-06"
"1960","11:29:04 AM",40.608401,-75.374546,"Whitaker Lab","","2019-12-06"
"2013","11:29:53 AM",40.607052,-75.37478,"","Williams Hall","2019-12-06"
"2015","11:29:59 AM",40.606997,-75.374818,"","Williams Hall","2019-12-06"
"2058","11:30:38 AM",40.606317,-75.375735,"Williams Hall","","2019-12-06"
"2060","11:30:44 AM",40.606222,-75.376144,"Williams Hall","","2019-12-06"
"2068","11:30:51 AM",40.605905,-75.37626,"Williams Hall","","2019-12-06"
"2071","11:30:56 AM",40.605724,-75.376577,"Williams Hall","","2019-12-06"
"2082","11:31:03 AM",40.605617,-75.376912,"Williams Hall","","2019-12-06"
"2087","11:31:09 AM",40.605527,-75.377296,"","Drown Hall","2019-12-06"
"2090","11:31:15 AM",40.605458,-75.37736,"","Drown Hall","2019-12-06"
"2096","11:31:21 AM",40.605467,-75.377379,"","Drown Hall","2019-12-06"
"2131","11:31:55 AM",40.605331,-75.378826,"","Taylor College","2019-12-06"
"2139","11:32:01 AM",40.605329,-75.378848,"","Taylor College","2019-12-06"
"2191","11:32:55 AM",40.604266,-75.379479,"Taylor College","","2019-12-06"
"2198","11:33:01 AM",40.604137,-75.379968,"Taylor College","","2019-12-06"
"2213","11:33:13 AM",40.603994,-75.380803,"Taylor College","","2019-12-06"
"2218","11:33:19 AM",40.603837,-75.381324,"Taylor College","","2019-12-06"
"2220","11:33:25 AM",40.603783,-75.381857,"Taylor College","","2019-12-06"
"2228","11:33:31 AM",40.603601,-75.382173,"Taylor College","","2019-12-06"
"2231","11:33:36 AM",40.603394,-75.381945,"Taylor College","","2019-12-06"
"2243","11:33:42 AM",40.603266,-75.381471,"Taylor College","","2019-12-06"
"2246","11:33:49 AM",40.603058,-75.381024,"","Sigma Phi Epsilon","2019-12-06"
"2254","11:33:55 AM",40.602888,-75.380763,"","Sigma Phi Epsilon","2019-12-06"
"2255","11:34:01 AM",40.60291,-75.38078,"","Sigma Phi Epsilon","2019-12-06"
"2295","11:34:39 AM",40.602115,-75.379824,"Sigma Phi Epsilon","","2019-12-06"
"2302","11:34:45 AM",40.601977,-75.379385,"","House 93","2019-12-06"
"2308","11:34:51 AM",40.601995,-75.379175,"","House 93","2019-12-06"
"2337","11:35:21 AM",40.602403,-75.377976,"House 93","","2019-12-06"
"2349","11:35:27 AM",40.602368,-75.37742,"House 93","","2019-12-06"
"2353","11:35:33 AM",40.602316,-75.376883,"","Alpha Phi","2019-12-06"
"2358","11:35:39 AM",40.602248,-75.376687,"","Alpha Phi","2019-12-06"
"2360","11:35:45 AM",40.602274,-75.376659,"","Alpha Phi","2019-12-06"
"2463","11:37:25 AM",40.600138,-75.368738,"Alpha Phi","","2019-12-06"
"2466","11:37:31 AM",40.600095,-75.367653,"Alpha Phi","","2019-12-06"
"2472","11:37:36 AM",40.600159,-75.366831,"Alpha Phi","","2019-12-06"
"2480","11:37:43 AM",40.600265,-75.3663,"Alpha Phi","","2019-12-06"
"2489","11:37:49 AM",40.600358,-75.366088,"Alpha Phi","","2019-12-06"
"2490","11:37:55 AM",40.600428,-75.365976,"Alpha Phi","","2019-12-06"
"2497","11:38:01 AM",40.600462,-75.365568,"Alpha Phi","","2019-12-06"
"2507","11:38:07 AM",40.60052,-75.365573,"Alpha Phi","","2019-12-06"
"2524","11:38:26 AM",40.600911,-75.364465,"Alpha Phi","","2019-12-06"
"2534","11:38:33 AM",40.601187,-75.364033,"Alpha Phi","","2019-12-06"
"2537","11:38:39 AM",40.601417,-75.363637,"Alpha Phi","","2019-12-06"
"2540","11:38:45 AM",40.601619,-75.363254,"Alpha Phi","","2019-12-06"
"2558","11:38:57 AM",40.601905,-75.36226,"Alpha Phi","","2019-12-06"
"2560","11:39:03 AM",40.602132,-75.361857,"Alpha Phi","","2019-12-06"
"2567","11:39:09 AM",40.602415,-75.361485,"Alpha Phi","","2019-12-06"
"2570","11:39:15 AM",40.602756,-75.361216,"Alpha Phi","","2019-12-06"
"2575","11:39:20 AM",40.603167,-75.361137,"Alpha Phi","","2019-12-06"
"2588","11:39:27 AM",40.603658,-75.361172,"","ATLSS","2019-12-06"
"2592","11:39:33 AM",40.604087,-75.361237,"","ATLSS","2019-12-06"
"2599","11:39:39 AM",40.604233,-75.360988,"","ATLSS","2019-12-06"
"2603","11:39:45 AM",40.604112,-75.360813,"","ATLSS","2019-12-06"
"2609","11:39:51 AM",40.604207,-75.360781,"","ATLSS","2019-12-06"
"2612","11:39:56 AM",40.604228,-75.360759,"ATLSS","","2019-12-06"
"2663","11:40:45 AM",40.603104,-75.361201,"ATLSS","","2019-12-06"
"2668","11:40:51 AM",40.60274,-75.361295,"ATLSS","","2019-12-06"
"2678","11:40:57 AM",40.602395,-75.361593,"ATLSS","","2019-12-06"
"2684","11:41:03 AM",40.602082,-75.362049,"ATLSS","","2019-12-06"
"2688","11:41:09 AM",40.601824,-75.362566,"ATLSS","","2019-12-06"
"2694","11:41:15 AM",40.601653,-75.363037,"ATLSS","","2019-12-06"
"2696","11:41:21 AM",40.601535,-75.363164,"ATLSS","","2019-12-06"
"2704","11:41:26 AM",40.601406,-75.363034,"ATLSS","","2019-12-06"
"2712","11:41:33 AM",40.601421,-75.362494,"ATLSS","","2019-12-06"
"2715","11:41:39 AM",40.601435,-75.361976,"ATLSS","","2019-12-06"
"2720","11:41:45 AM",40.601495,-75.361452,"ATLSS","","2019-12-06"
"2725","11:41:51 AM",40.601607,-75.361023,"ATLSS","","2019-12-06"
"2736","11:41:57 AM",40.601789,-75.360844,"","Iacocca Hall","2019-12-06"
"2744","11:42:03 AM",40.601622,-75.360847,"","Iacocca Hall","2019-12-06"
"2803","11:43:02 AM",40.601576,-75.360882,"","Iacocca Hall","2019-12-06"
"2828","11:43:28 AM",40.602302,-75.359905,"Iacocca Hall","","2019-12-06"
"2834","11:43:33 AM",40.602533,-75.359609,"Iacocca Hall","","2019-12-06"
"2836","11:43:39 AM",40.602668,-75.359208,"Iacocca Hall","","2019-12-06"
"2844","11:43:45 AM",40.602423,-75.358698,"","Iacocca C Wing","2019-12-06"
"2845","11:43:51 AM",40.602178,-75.358227,"","Iacocca C Wing","2019-12-06"
"2853","11:43:56 AM",40.602061,-75.357734,"Iacocca C Wing","","2019-12-06"
"2864","11:44:02 AM",40.601921,-75.35724,"Iacocca C Wing","","2019-12-06"
"2865","11:44:08 AM",40.601561,-75.357097,"Iacocca C Wing","","2019-12-06"
"2870","11:44:15 AM",40.601128,-75.357366,"Iacocca C Wing","","2019-12-06"
"2876","11:44:21 AM",40.600866,-75.357864,"Iacocca C Wing","","2019-12-06"
"2881","11:44:27 AM",40.600735,-75.358413,"Iacocca C Wing","","2019-12-06"
"2891","11:44:33 AM",40.600596,-75.358924,"Iacocca C Wing","","2019-12-06"
"2899","11:44:38 AM",40.600462,-75.359477,"Iacocca C Wing","","2019-12-06"
"2901","11:44:45 AM",40.600313,-75.360034,"Iacocca C Wing","","2019-12-06"
"2906","11:44:51 AM",40.600202,-75.360587,"Iacocca C Wing","","2019-12-06"
"2914","11:44:57 AM",40.600069,-75.361098,"Iacocca C Wing","","2019-12-06"
"2923","11:45:03 AM",40.599939,-75.361508,"Iacocca C Wing","","2019-12-06"
"2927","11:45:09 AM",40.599911,-75.361618,"Iacocca C Wing","","2019-12-06"
"2949","11:45:30 AM",40.59982,-75.363096,"","Building C","2019-12-06"
"2954","11:45:36 AM",40.59974,-75.363628,"Building C","","2019-12-06"
"2962","11:45:42 AM",40.599604,-75.364193,"Building C","","2019-12-06"
"2969","11:45:48 AM",40.599432,-75.364761,"Building C","","2019-12-06"
"2972","11:45:54 AM",40.59936,-75.365121,"","Jordan Hall","2019-12-06"
"2976","11:46:01 AM",40.599644,-75.365369,"","Jordan Hall","2019-12-06"
"2981","11:46:06 AM",40.600013,-75.365527,"","Jordan Hall","2019-12-06"
"2990","11:46:12 AM",40.600312,-75.365672,"Jordan Hall","","2019-12-06"
"2997","11:46:19 AM",40.600372,-75.365852,"Jordan Hall","","2019-12-06"
"3003","11:46:25 AM",40.600248,-75.366435,"Jordan Hall","","2019-12-06"
"3007","11:46:30 AM",40.600088,-75.367056,"Jordan Hall","","2019-12-06"
"3010","11:46:37 AM",40.599721,-75.367357,"Jordan Hall","","2019-12-06"
"3023","11:46:42 AM",40.599534,-75.367354,"Jordan Hall","","2019-12-06"
"3026","11:46:49 AM",40.599113,-75.3672,"Jordan Hall","","2019-12-06"
"3030","11:46:55 AM",40.598631,-75.366542,"Jordan Hall","","2019-12-06"
"3038","11:47:01 AM",40.598502,-75.365673,"Jordan Hall","","2019-12-06"
"3048","11:47:07 AM",40.598639,-75.364714,"Jordan Hall","","2019-12-06"
"3051","11:47:12 AM",40.598835,-75.363794,"Jordan Hall","","2019-12-06"
"3058","11:47:18 AM",40.598768,-75.362857,"Jordan Hall","","2019-12-06"
"3061","11:47:24 AM",40.598392,-75.362161,"Jordan Hall","","2019-12-06"
"3068","11:47:31 AM",40.597718,-75.362055,"Jordan Hall","","2019-12-06"
"3070","11:47:37 AM",40.597125,-75.362629,"Jordan Hall","","2019-12-06"
"3080","11:47:42 AM",40.596666,-75.363468,"Jordan Hall","","2019-12-06"
"3086","11:47:49 AM",40.596295,-75.364341,"Jordan Hall","","2019-12-06"
"3093","11:47:55 AM",40.595865,-75.365268,"Jordan Hall","","2019-12-06"
"3098","11:48:01 AM",40.59535,-75.366163,"Jordan Hall","","2019-12-06"
"3100","11:48:07 AM",40.594751,-75.36699,"Jordan Hall","","2019-12-06"
"3111","11:48:13 AM",40.594091,-75.367713,"Jordan Hall","","2019-12-06"
"3118","11:48:19 AM",40.59337,-75.36822,"Jordan Hall","","2019-12-06"
"3121","11:48:25 AM",40.592779,-75.368483,"Jordan Hall","","2019-12-06"
"3129","11:48:31 AM",40.592485,-75.36856,"Jordan Hall","","2019-12-06"
"3133","11:48:37 AM",40.592172,-75.368596,"Jordan Hall","","2019-12-06"
"3144","11:48:43 AM",40.591565,-75.36858,"Jordan Hall","","2019-12-06"
"3149","11:48:48 AM",40.590825,-75.368467,"Jordan Hall","","2019-12-06"
"3153","11:48:54 AM",40.590024,-75.368251,"Jordan Hall","","2019-12-06"
"3159","11:49:00 AM",40.589193,-75.367864,"Jordan Hall","","2019-12-06"
"3164","11:49:07 AM",40.588352,-75.36732,"Jordan Hall","","2019-12-06"
"3172","11:49:12 AM",40.587556,-75.366634,"Jordan Hall","","2019-12-06"
"3176","11:49:19 AM",40.586834,-75.365802,"Jordan Hall","","2019-12-06"
"3180","11:49:24 AM",40.586112,-75.364945,"Jordan Hall","","2019-12-06"
"3185","11:49:31 AM",40.585349,-75.364195,"Jordan Hall","","2019-12-06"
"3192","11:49:37 AM",40.584547,-75.363603,"Jordan Hall","","2019-12-06"
"3202","11:49:43 AM",40.583706,-75.363172,"Jordan Hall","","2019-12-06"
"3207","11:49:48 AM",40.582879,-75.362899,"Jordan Hall","","2019-12-06"
"3213","11:49:55 AM",40.582051,-75.362762,"Jordan Hall","","2019-12-06"
"3216","11:50:01 AM",40.581251,-75.362753,"Jordan Hall","","2019-12-06"
"3223","11:50:07 AM",40.580596,-75.362889,"Jordan Hall","","2019-12-06"
"3230","11:50:13 AM",40.580244,-75.363086,"Jordan Hall","","2019-12-06"
"3235","11:50:19 AM",40.580198,-75.36314,"Jordan Hall","","2019-12-06"
"3269","11:50:51 AM",40.579632,-75.361855,"Jordan Hall","","2019-12-06"
"3273","11:50:57 AM",40.579441,-75.360964,"Jordan Hall","","2019-12-06"
"3284","11:51:03 AM",40.579079,-75.360041,"Jordan Hall","","2019-12-06"
"3285","11:51:09 AM",40.578571,-75.359436,"Jordan Hall","","2019-12-06"
"3293","11:51:15 AM",40.578081,-75.358713,"Jordan Hall","","2019-12-06"
"3297","11:51:21 AM",40.578076,-75.357728,"Jordan Hall","","2019-12-06"
"3304","11:51:27 AM",40.578152,-75.356739,"Jordan Hall","","2019-12-06"
"3310","11:51:33 AM",40.578235,-75.355804,"Jordan Hall","","2019-12-06"
"3315","11:51:39 AM",40.578288,-75.354827,"Jordan Hall","","2019-12-06"
"3321","11:51:45 AM",40.578376,-75.353858,"Jordan Hall","","2019-12-06"
"3326","11:51:51 AM",40.578436,-75.353068,"Jordan Hall","","2019-12-06"
"3332","11:51:57 AM",40.578475,-75.352787,"Jordan Hall","","2019-12-06"
"3342","11:52:03 AM",40.578511,-75.352695,"Jordan Hall","","2019-12-06"
"3383","11:52:47 AM",40.579087,-75.353666,"Jordan Hall","","2019-12-06"
"3391","11:52:53 AM",40.579126,-75.353902,"Jordan Hall","","2019-12-06"
"3396","11:52:59 AM",40.579173,-75.354116,"Jordan Hall","","2019-12-06"
"3400","11:53:05 AM",40.579214,-75.354308,"Jordan Hall","","2019-12-06"
"3405","11:53:11 AM",40.579239,-75.354624,"","Saucon Village","2019-12-06"
"3411","11:53:17 AM",40.579251,-75.354869,"","Saucon Village","2019-12-06"
"3471","11:54:17 AM",40.579267,-75.354914,"","Saucon Village","2019-12-06"
"3528","11:55:08 AM",40.579171,-75.356512,"Saucon Village","","2019-12-06"
"3530","11:55:14 AM",40.57903,-75.357013,"Saucon Village","","2019-12-06"
"3537","11:55:20 AM",40.578773,-75.357598,"Saucon Village","","2019-12-06"
"3543","11:55:27 AM",40.578346,-75.35791,"Saucon Village","","2019-12-06"
"3551","11:55:33 AM",40.578186,-75.357951,"Saucon Village","","2019-12-06"
"3555","11:55:39 AM",40.578105,-75.358494,"Saucon Village","","2019-12-06"
"3561","11:55:45 AM",40.578452,-75.359257,"Saucon Village","","2019-12-06"
"3566","11:55:51 AM",40.579016,-75.359893,"Saucon Village","","2019-12-06"
"3570","11:55:57 AM",40.579381,-75.360771,"Saucon Village","","2019-12-06"
"3580","11:56:03 AM",40.579614,-75.361719,"Saucon Village","","2019-12-06"
"3587","11:56:09 AM",40.579827,-75.362599,"Saucon Village","","2019-12-06"
"3592","11:56:15 AM",40.580025,-75.363103,"Saucon Village","","2019-12-06"
"3597","11:56:21 AM",40.580426,-75.362955,"Saucon Village","","2019-12-06"
