"","Time","Latitude","Longitude","Last.Stop","Current.Stop","Date"
"6","10:56:28 AM",40.601707,-75.373921,"Alpha Phi","","2019-12-06"
"10","10:56:34 AM",40.601292,-75.373491,"Alpha Phi","","2019-12-06"
"19","10:56:40 AM",40.600931,-75.372841,"Alpha Phi","","2019-12-06"
"27","10:56:46 AM",40.600646,-75.371962,"Alpha Phi","","2019-12-06"
"32","10:56:53 AM",40.600432,-75.370953,"Alpha Phi","","2019-12-06"
"37","10:56:59 AM",40.600242,-75.369815,"Alpha Phi","","2019-12-06"
"43","10:57:04 AM",40.60009,-75.368597,"Alpha Phi","","2019-12-06"
"49","10:57:11 AM",40.600074,-75.367614,"Alpha Phi","","2019-12-06"
"55","10:57:17 AM",40.600164,-75.36661,"Alpha Phi","","2019-12-06"
"63","10:57:23 AM",40.600272,-75.366218,"Alpha Phi","","2019-12-06"
"68","10:57:28 AM",40.600346,-75.365967,"Alpha Phi","","2019-12-06"
"70","10:57:34 AM",40.600402,-75.365769,"Alpha Phi","","2019-12-06"
"76","10:57:40 AM",40.60049,-75.365489,"Alpha Phi","","2019-12-06"
"88","10:57:46 AM",40.600523,-75.365498,"Alpha Phi","","2019-12-06"
"109","10:58:09 AM",40.601185,-75.363929,"Alpha Phi","","2019-12-06"
"114","10:58:15 AM",40.601427,-75.363552,"Alpha Phi","","2019-12-06"
"119","10:58:21 AM",40.60163,-75.363079,"Alpha Phi","","2019-12-06"
"124","10:58:26 AM",40.601808,-75.362557,"Alpha Phi","","2019-12-06"
"130","10:58:32 AM",40.601997,-75.36202,"Alpha Phi","","2019-12-06"
"138","10:58:38 AM",40.602288,-75.361572,"Alpha Phi","","2019-12-06"
"140","10:58:44 AM",40.602666,-75.361267,"Alpha Phi","","2019-12-06"
"148","10:58:50 AM",40.603093,-75.361113,"Alpha Phi","","2019-12-06"
"156","10:58:56 AM",40.603548,-75.361129,"Alpha Phi","","2019-12-06"
"164","10:59:02 AM",40.603963,-75.361223,"","ATLSS","2019-12-06"
"168","10:59:09 AM",40.604189,-75.361089,"","ATLSS","2019-12-06"
"173","10:59:15 AM",40.604134,-75.360897,"","ATLSS","2019-12-06"
"178","10:59:21 AM",40.604123,-75.360767,"","ATLSS","2019-12-06"
"187","10:59:27 AM",40.604178,-75.360741,"ATLSS","","2019-12-06"
"245","11:00:27 AM",40.603007,-75.361173,"ATLSS","","2019-12-06"
"252","11:00:33 AM",40.602623,-75.361326,"ATLSS","","2019-12-06"
"255","11:00:39 AM",40.602276,-75.361631,"ATLSS","","2019-12-06"
"264","11:00:45 AM",40.601992,-75.36208,"ATLSS","","2019-12-06"
"265","11:00:51 AM",40.60182,-75.362589,"ATLSS","","2019-12-06"
"278","11:00:57 AM",40.601694,-75.363041,"ATLSS","","2019-12-06"
"281","11:01:03 AM",40.601447,-75.363169,"ATLSS","","2019-12-06"
"286","11:01:08 AM",40.60139,-75.363073,"ATLSS","","2019-12-06"
"290","11:01:14 AM",40.601397,-75.362674,"ATLSS","","2019-12-06"
"295","11:01:20 AM",40.601424,-75.362181,"ATLSS","","2019-12-06"
"305","11:01:26 AM",40.601462,-75.361698,"ATLSS","","2019-12-06"
"313","11:01:32 AM",40.601556,-75.361233,"ATLSS","","2019-12-06"
"316","11:01:38 AM",40.601707,-75.360812,"","Iacocca Hall","2019-12-06"
"324","11:01:44 AM",40.601767,-75.360706,"","Iacocca Hall","2019-12-06"
"384","11:02:45 AM",40.60173,-75.360748,"","Iacocca Hall","2019-12-06"
"441","11:03:45 AM",40.601731,-75.360744,"","Iacocca Hall","2019-12-06"
"501","11:04:45 AM",40.601731,-75.360738,"","Iacocca Hall","2019-12-06"
"558","11:05:39 AM",40.601997,-75.360281,"","Iacocca Hall","2019-12-06"
"560","11:05:44 AM",40.602163,-75.360065,"","Iacocca Hall","2019-12-06"
"569","11:05:50 AM",40.602393,-75.359767,"Iacocca Hall","","2019-12-06"
"578","11:05:58 AM",40.602588,-75.359489,"Iacocca Hall","","2019-12-06"
"581","11:06:02 AM",40.602691,-75.359099,"Iacocca Hall","","2019-12-06"
"588","11:06:09 AM",40.602429,-75.358782,"","Iacocca C Wing","2019-12-06"
"594","11:06:14 AM",40.602218,-75.358424,"","Iacocca C Wing","2019-12-06"
"601","11:06:26 AM",40.602094,-75.357951,"","Iacocca C Wing","2019-12-06"
"610","11:06:32 AM",40.602012,-75.357441,"Iacocca C Wing","","2019-12-06"
"615","11:06:38 AM",40.601726,-75.357101,"Iacocca C Wing","","2019-12-06"
"622","11:06:44 AM",40.601269,-75.357255,"Iacocca C Wing","","2019-12-06"
"625","11:06:50 AM",40.600915,-75.357745,"Iacocca C Wing","","2019-12-06"
"635","11:06:56 AM",40.600748,-75.358395,"Iacocca C Wing","","2019-12-06"
"640","11:07:02 AM",40.600586,-75.359028,"Iacocca C Wing","","2019-12-06"
"645","11:07:09 AM",40.600414,-75.359675,"Iacocca C Wing","","2019-12-06"
"651","11:07:15 AM",40.600237,-75.360362,"Iacocca C Wing","","2019-12-06"
"658","11:07:20 AM",40.600078,-75.361006,"Iacocca C Wing","","2019-12-06"
"666","11:07:27 AM",40.599939,-75.361544,"Iacocca C Wing","","2019-12-06"
"671","11:07:32 AM",40.59992,-75.361658,"Iacocca C Wing","","2019-12-06"
"710","11:08:15 AM",40.599852,-75.363267,"","Building C","2019-12-06"
"718","11:08:21 AM",40.599707,-75.363938,"Building C","","2019-12-06"
"728","11:08:27 AM",40.599521,-75.364593,"Building C","","2019-12-06"
"733","11:08:33 AM",40.599397,-75.365112,"","Jordan Hall","2019-12-06"
"737","11:08:39 AM",40.599637,-75.365402,"","Jordan Hall","2019-12-06"
"742","11:08:45 AM",40.600086,-75.36556,"","Jordan Hall","2019-12-06"
"749","11:08:51 AM",40.600375,-75.365701,"Jordan Hall","","2019-12-06"
"758","11:08:57 AM",40.600358,-75.365707,"Jordan Hall","","2019-12-06"
"764","11:09:04 AM",40.600426,-75.366028,"Jordan Hall","","2019-12-06"
"765","11:09:09 AM",40.600231,-75.366611,"Jordan Hall","","2019-12-06"
"771","11:09:14 AM",40.60001,-75.367125,"Jordan Hall","","2019-12-06"
"775","11:09:20 AM",40.59964,-75.367356,"Jordan Hall","","2019-12-06"
"784","11:09:26 AM",40.599494,-75.367378,"Jordan Hall","","2019-12-06"
"790","11:09:32 AM",40.599136,-75.367234,"Jordan Hall","","2019-12-06"
"801","11:09:45 AM",40.598523,-75.365832,"Jordan Hall","","2019-12-06"
"809","11:09:50 AM",40.598615,-75.364925,"Jordan Hall","","2019-12-06"
"819","11:09:57 AM",40.598792,-75.364045,"Jordan Hall","","2019-12-06"
"820","11:10:03 AM",40.598832,-75.363138,"Jordan Hall","","2019-12-06"
"825","11:10:08 AM",40.598476,-75.362277,"Jordan Hall","","2019-12-06"
"833","11:10:15 AM",40.597854,-75.362012,"Jordan Hall","","2019-12-06"
"836","11:10:21 AM",40.597237,-75.362447,"Jordan Hall","","2019-12-06"
"845","11:10:27 AM",40.596754,-75.363278,"Jordan Hall","","2019-12-06"
"854","11:10:33 AM",40.596355,-75.364198,"Jordan Hall","","2019-12-06"
"858","11:10:39 AM",40.595945,-75.365131,"Jordan Hall","","2019-12-06"
"861","11:10:45 AM",40.595464,-75.365986,"Jordan Hall","","2019-12-06"
"867","11:10:51 AM",40.594909,-75.366782,"Jordan Hall","","2019-12-06"
"876","11:10:57 AM",40.594266,-75.367514,"Jordan Hall","","2019-12-06"
"881","11:11:03 AM",40.593557,-75.368103,"Jordan Hall","","2019-12-06"
"885","11:11:08 AM",40.592847,-75.368492,"Jordan Hall","","2019-12-06"
"891","11:11:15 AM",40.592449,-75.368587,"Jordan Hall","","2019-12-06"
"899","11:11:21 AM",40.592307,-75.368602,"Jordan Hall","","2019-12-06"
"908","11:11:27 AM",40.591797,-75.368617,"Jordan Hall","","2019-12-06"
"911","11:11:32 AM",40.591076,-75.36855,"Jordan Hall","","2019-12-06"
"918","11:11:38 AM",40.59028,-75.368358,"Jordan Hall","","2019-12-06"
"920","11:11:45 AM",40.589459,-75.368027,"Jordan Hall","","2019-12-06"
"929","11:11:51 AM",40.588644,-75.367544,"Jordan Hall","","2019-12-06"
"933","11:11:56 AM",40.587856,-75.366933,"Jordan Hall","","2019-12-06"
"941","11:12:02 AM",40.587106,-75.366161,"Jordan Hall","","2019-12-06"
"947","11:12:08 AM",40.586416,-75.365344,"Jordan Hall","","2019-12-06"
"951","11:12:14 AM",40.585749,-75.364611,"Jordan Hall","","2019-12-06"
"956","11:12:20 AM",40.585022,-75.363966,"Jordan Hall","","2019-12-06"
"966","11:12:27 AM",40.58426,-75.363481,"Jordan Hall","","2019-12-06"
"970","11:12:33 AM",40.583457,-75.363113,"Jordan Hall","","2019-12-06"
"979","11:12:39 AM",40.582601,-75.362887,"Jordan Hall","","2019-12-06"
"981","11:12:45 AM",40.581757,-75.362801,"Jordan Hall","","2019-12-06"
"989","11:12:50 AM",40.580975,-75.362845,"Jordan Hall","","2019-12-06"
"996","11:12:57 AM",40.580381,-75.363045,"Jordan Hall","","2019-12-06"
"1002","11:13:03 AM",40.580172,-75.363181,"Jordan Hall","","2019-12-06"
"1007","11:13:09 AM",40.579904,-75.363026,"Jordan Hall","","2019-12-06"
"1011","11:13:14 AM",40.579691,-75.362173,"Jordan Hall","","2019-12-06"
"1016","11:13:21 AM",40.579456,-75.361156,"Jordan Hall","","2019-12-06"
"1027","11:13:27 AM",40.57917,-75.360203,"Jordan Hall","","2019-12-06"
"1034","11:13:33 AM",40.57861,-75.359483,"Jordan Hall","","2019-12-06"
"1038","11:13:38 AM",40.578109,-75.358782,"Jordan Hall","","2019-12-06"
"1040","11:13:45 AM",40.578084,-75.357754,"Jordan Hall","","2019-12-06"
"1048","11:13:51 AM",40.578182,-75.356627,"Jordan Hall","","2019-12-06"
"1056","11:13:56 AM",40.578249,-75.355492,"Jordan Hall","","2019-12-06"
"1063","11:14:03 AM",40.578344,-75.354353,"Jordan Hall","","2019-12-06"
"1068","11:14:09 AM",40.57842,-75.353303,"Jordan Hall","","2019-12-06"
"1072","11:14:15 AM",40.578507,-75.352675,"Jordan Hall","","2019-12-06"
"1077","11:14:21 AM",40.578757,-75.35273,"Jordan Hall","","2019-12-06"
"1085","11:14:27 AM",40.578941,-75.353016,"Jordan Hall","","2019-12-06"
"1093","11:14:33 AM",40.579009,-75.353108,"Jordan Hall","","2019-12-06"
"1207","11:16:29 AM",40.57932,-75.354935,"","Saucon Village","2019-12-06"
"1254","11:17:15 AM",40.579207,-75.356394,"Saucon Village","","2019-12-06"
"1258","11:17:20 AM",40.579071,-75.356896,"Saucon Village","","2019-12-06"
"1264","11:17:26 AM",40.578815,-75.357466,"Saucon Village","","2019-12-06"
"1270","11:17:32 AM",40.578443,-75.357857,"Saucon Village","","2019-12-06"
"1276","11:17:38 AM",40.578153,-75.357935,"Saucon Village","","2019-12-06"
"1281","11:17:44 AM",40.578082,-75.358101,"Saucon Village","","2019-12-06"
"1288","11:17:50 AM",40.578133,-75.358738,"Saucon Village","","2019-12-06"
"1295","11:17:56 AM",40.578588,-75.359391,"Saucon Village","","2019-12-06"
"1302","11:18:02 AM",40.579144,-75.360055,"Saucon Village","","2019-12-06"
"1306","11:18:09 AM",40.579469,-75.360989,"Saucon Village","","2019-12-06"
"1311","11:18:15 AM",40.579706,-75.361908,"Saucon Village","","2019-12-06"
"1319","11:18:21 AM",40.579889,-75.362628,"Saucon Village","","2019-12-06"
"1327","11:18:27 AM",40.580041,-75.36308,"Saucon Village","","2019-12-06"
"1333","11:18:33 AM",40.580376,-75.362984,"Saucon Village","","2019-12-06"
"1336","11:18:39 AM",40.580965,-75.362762,"Saucon Village","","2019-12-06"
"1344","11:18:45 AM",40.581701,-75.362705,"Saucon Village","","2019-12-06"
"1346","11:18:51 AM",40.582467,-75.362774,"Saucon Village","","2019-12-06"
"1357","11:18:57 AM",40.583158,-75.362927,"Saucon Village","","2019-12-06"
"1361","11:19:03 AM",40.583538,-75.362983,"Saucon Village","","2019-12-06"
"1367","11:19:09 AM",40.583672,-75.36255,"Saucon Village","","2019-12-06"
"1370","11:19:15 AM",40.584053,-75.362025,"Saucon Village","","2019-12-06"
"1378","11:19:21 AM",40.5847,-75.361803,"Saucon Village","","2019-12-06"
"1388","11:19:27 AM",40.585241,-75.361759,"Saucon Village","","2019-12-06"
"1390","11:19:33 AM",40.585518,-75.361308,"Saucon Village","","2019-12-06"
"1397","11:19:39 AM",40.585577,-75.360575,"Saucon Village","","2019-12-06"
"1403","11:19:45 AM",40.585628,-75.359906,"Saucon Village","","2019-12-06"
"1406","11:19:51 AM",40.58567,-75.359407,"Saucon Village","","2019-12-06"
"1416","11:19:57 AM",40.585671,-75.359339,"Saucon Village","","2019-12-06"
"1424","11:20:02 AM",40.585722,-75.358938,"Saucon Village","","2019-12-06"
"1429","11:20:08 AM",40.585779,-75.358302,"","Stabler Arena","2019-12-06"
"1430","11:20:14 AM",40.585838,-75.357588,"Saucon Village","","2019-12-06"
"1438","11:20:20 AM",40.585907,-75.35683,"Saucon Village","","2019-12-06"
"1440","11:20:26 AM",40.585979,-75.356065,"Saucon Village","","2019-12-06"
"1452","11:20:32 AM",40.586027,-75.3555,"","Goodman Campus","2019-12-06"
"1458","11:20:38 AM",40.585926,-75.355155,"","Goodman Campus","2019-12-06"
"1462","11:20:44 AM",40.585988,-75.354988,"","Goodman Campus","2019-12-06"
"1492","11:21:13 AM",40.586071,-75.356607,"Goodman Campus","","2019-12-06"
"1497","11:21:19 AM",40.586009,-75.357349,"Goodman Campus","","2019-12-06"
"1502","11:21:25 AM",40.585934,-75.358137,"","Stabler Arena","2019-12-06"
"1505","11:21:31 AM",40.585858,-75.358926,"Goodman Campus","","2019-12-06"
"1516","11:21:37 AM",40.585782,-75.359702,"Goodman Campus","","2019-12-06"
"1523","11:21:43 AM",40.585704,-75.360461,"Goodman Campus","","2019-12-06"
"1527","11:21:49 AM",40.585643,-75.36121,"Goodman Campus","","2019-12-06"
"1532","11:21:55 AM",40.585454,-75.361813,"Goodman Campus","","2019-12-06"
"1536","11:22:01 AM",40.584981,-75.362162,"Goodman Campus","","2019-12-06"
"1548","11:22:07 AM",40.584591,-75.362669,"Goodman Campus","","2019-12-06"
"1553","11:22:13 AM",40.584403,-75.363216,"Goodman Campus","","2019-12-06"
"1555","11:22:19 AM",40.584357,-75.363409,"Goodman Campus","","2019-12-06"
"1564","11:22:25 AM",40.584639,-75.363677,"Goodman Campus","","2019-12-06"
"1565","11:22:31 AM",40.585315,-75.364109,"Goodman Campus","","2019-12-06"
"1575","11:22:37 AM",40.586099,-75.364847,"Goodman Campus","","2019-12-06"
"1582","11:22:42 AM",40.58687,-75.365786,"Goodman Campus","","2019-12-06"
"1589","11:22:48 AM",40.5877,-75.366698,"Goodman Campus","","2019-12-06"
"1591","11:22:54 AM",40.588632,-75.367461,"Goodman Campus","","2019-12-06"
"1595","11:23:00 AM",40.589626,-75.368035,"Goodman Campus","","2019-12-06"
"1604","11:23:06 AM",40.590624,-75.368394,"Goodman Campus","","2019-12-06"
"1612","11:23:13 AM",40.591544,-75.368543,"Goodman Campus","","2019-12-06"
"1617","11:23:19 AM",40.592158,-75.36856,"Goodman Campus","","2019-12-06"
"1620","11:23:25 AM",40.592306,-75.368548,"Goodman Campus","","2019-12-06"
"1629","11:23:31 AM",40.592755,-75.368462,"Goodman Campus","","2019-12-06"
"1636","11:23:37 AM",40.593381,-75.36818,"Goodman Campus","","2019-12-06"
"1640","11:23:43 AM",40.594008,-75.367729,"Goodman Campus","","2019-12-06"
"1645","11:23:49 AM",40.594591,-75.367135,"Goodman Campus","","2019-12-06"
"1653","11:23:55 AM",40.595123,-75.366421,"Goodman Campus","","2019-12-06"
"1658","11:24:01 AM",40.595644,-75.365595,"Goodman Campus","","2019-12-06"
"1667","11:24:07 AM",40.596111,-75.364654,"Goodman Campus","","2019-12-06"
"1674","11:24:13 AM",40.596542,-75.363657,"Goodman Campus","","2019-12-06"
"1678","11:24:19 AM",40.597011,-75.362701,"Goodman Campus","","2019-12-06"
"1680","11:24:25 AM",40.597629,-75.362028,"Goodman Campus","","2019-12-06"
"1688","11:24:31 AM",40.598374,-75.362045,"Goodman Campus","","2019-12-06"
"1696","11:24:37 AM",40.598882,-75.362803,"Goodman Campus","","2019-12-06"
"1703","11:24:43 AM",40.598887,-75.363813,"Goodman Campus","","2019-12-06"
"1707","11:24:49 AM",40.598696,-75.364774,"Goodman Campus","","2019-12-06"
"1712","11:24:54 AM",40.598561,-75.365755,"Goodman Campus","","2019-12-06"
"1718","11:25:01 AM",40.598734,-75.366696,"Goodman Campus","","2019-12-06"
"1726","11:25:07 AM",40.599254,-75.367265,"Goodman Campus","","2019-12-06"
"1770","11:25:53 AM",40.599391,-75.365323,"","Jordan Hall","2019-12-06"
"1778","11:25:59 AM",40.599485,-75.364621,"Jordan Hall","","2019-12-06"
"1782","11:26:04 AM",40.599701,-75.363846,"Jordan Hall","","2019-12-06"
"1789","11:26:11 AM",40.599829,-75.363037,"","Building C","2019-12-06"
"1799","11:26:17 AM",40.599808,-75.362272,"Building C","","2019-12-06"
"1804","11:26:23 AM",40.599872,-75.361737,"Building C","","2019-12-06"
"1806","11:26:29 AM",40.599876,-75.361691,"Building C","","2019-12-06"
"1838","11:26:59 AM",40.600203,-75.360395,"Building C","","2019-12-06"
"1844","11:27:05 AM",40.600353,-75.359805,"Building C","","2019-12-06"
"1849","11:27:11 AM",40.600509,-75.35918,"Building C","","2019-12-06"
"1859","11:27:17 AM",40.600674,-75.358524,"Building C","","2019-12-06"
"1861","11:27:23 AM",40.600858,-75.357815,"Building C","","2019-12-06"
"1867","11:27:29 AM",40.601202,-75.357262,"Building C","","2019-12-06"
"1870","11:27:35 AM",40.601655,-75.357058,"Building C","","2019-12-06"
"1876","11:27:41 AM",40.602024,-75.357381,"Building C","","2019-12-06"
"1886","11:27:47 AM",40.602117,-75.357948,"","Iacocca C Wing","2019-12-06"
"1891","11:27:53 AM",40.602233,-75.358364,"","Iacocca C Wing","2019-12-06"
"1897","11:27:59 AM",40.60223,-75.35839,"","Iacocca C Wing","2019-12-06"
"1910","11:28:14 AM",40.602705,-75.359442,"Iacocca C Wing","","2019-12-06"
"1915","11:28:20 AM",40.60237,-75.359892,"Iacocca C Wing","","2019-12-06"
"1921","11:28:26 AM",40.602088,-75.360264,"","Iacocca Hall","2019-12-06"
"1933","11:28:32 AM",40.601974,-75.36048,"","Iacocca Hall","2019-12-06"
"1938","11:28:39 AM",40.601954,-75.360427,"","Iacocca Hall","2019-12-06"
"1999","11:29:39 AM",40.60203,-75.360395,"","Iacocca Hall","2019-12-06"
"2052","11:30:32 AM",40.601533,-75.361456,"Iacocca Hall","","2019-12-06"
"2059","11:30:38 AM",40.601471,-75.362076,"Iacocca Hall","","2019-12-06"
"2061","11:30:44 AM",40.601448,-75.362724,"Iacocca Hall","","2019-12-06"
"2065","11:30:50 AM",40.60145,-75.363132,"Iacocca Hall","","2019-12-06"
"2070","11:30:56 AM",40.601595,-75.363172,"Iacocca Hall","","2019-12-06"
"2081","11:31:02 AM",40.601733,-75.362891,"Iacocca Hall","","2019-12-06"
"2089","11:31:08 AM",40.601907,-75.362287,"Iacocca Hall","","2019-12-06"
"2094","11:31:15 AM",40.602189,-75.361709,"Iacocca Hall","","2019-12-06"
"2099","11:31:21 AM",40.602678,-75.361256,"Iacocca Hall","","2019-12-06"
"2108","11:31:27 AM",40.603268,-75.361108,"Iacocca Hall","","2019-12-06"
"2113","11:31:33 AM",40.603832,-75.361186,"","ATLSS","2019-12-06"
"2117","11:31:39 AM",40.604151,-75.361189,"","ATLSS","2019-12-06"
"2122","11:31:45 AM",40.604165,-75.360944,"","ATLSS","2019-12-06"
"2127","11:31:51 AM",40.604179,-75.360726,"ATLSS","","2019-12-06"
"2138","11:31:57 AM",40.604317,-75.360717,"ATLSS","","2019-12-06"
"2176","11:32:41 AM",40.603096,-75.361172,"ATLSS","","2019-12-06"
"2189","11:32:47 AM",40.602586,-75.361371,"ATLSS","","2019-12-06"
"2193","11:32:53 AM",40.602124,-75.361868,"ATLSS","","2019-12-06"
"2196","11:32:59 AM",40.601838,-75.362581,"ATLSS","","2019-12-06"
"2203","11:33:05 AM",40.601596,-75.363272,"ATLSS","","2019-12-06"
"2205","11:33:10 AM",40.601329,-75.363771,"ATLSS","","2019-12-06"
"2225","11:33:30 AM",40.600691,-75.36504,"ATLSS","","2019-12-06"
"2232","11:33:36 AM",40.600496,-75.365611,"ATLSS","","2019-12-06"
"2241","11:33:42 AM",40.600472,-75.36573,"ATLSS","","2019-12-06"
"2249","11:33:48 AM",40.60032,-75.366295,"ATLSS","","2019-12-06"
"2251","11:33:55 AM",40.600173,-75.367101,"ATLSS","","2019-12-06"
"2256","11:34:01 AM",40.60012,-75.367851,"ATLSS","","2019-12-06"
"2266","11:34:07 AM",40.60012,-75.368175,"ATLSS","","2019-12-06"
"2273","11:34:13 AM",40.600148,-75.368579,"ATLSS","","2019-12-06"
"2278","11:34:19 AM",40.600248,-75.369428,"ATLSS","","2019-12-06"
"2284","11:34:25 AM",40.600388,-75.370362,"ATLSS","","2019-12-06"
"2288","11:34:31 AM",40.60057,-75.371356,"ATLSS","","2019-12-06"
"2298","11:34:37 AM",40.600797,-75.372271,"ATLSS","","2019-12-06"
"2301","11:34:43 AM",40.601097,-75.373049,"ATLSS","","2019-12-06"
"2307","11:34:48 AM",40.601438,-75.373616,"ATLSS","","2019-12-06"
"2314","11:34:55 AM",40.60146,-75.373703,"ATLSS","","2019-12-06"
"2329","11:35:09 AM",40.602547,-75.374174,"ATLSS","","2019-12-06"
"2330","11:35:15 AM",40.603149,-75.374042,"ATLSS","","2019-12-06"
"2336","11:35:21 AM",40.603555,-75.373714,"ATLSS","","2019-12-06"
"2343","11:35:27 AM",40.603814,-75.373604,"ATLSS","","2019-12-06"
"2352","11:35:33 AM",40.603891,-75.373937,"ATLSS","","2019-12-06"
"2355","11:35:39 AM",40.603669,-75.374451,"ATLSS","","2019-12-06"
"2362","11:35:44 AM",40.603265,-75.374857,"","Alpha Tau Omega","2019-12-06"
"2366","11:35:51 AM",40.603079,-75.375272,"","Alpha Tau Omega","2019-12-06"
"2377","11:35:57 AM",40.603085,-75.375451,"","Alpha Tau Omega","2019-12-06"
"2393","11:36:16 AM",40.604143,-75.376412,"Alpha Tau Omega","","2019-12-06"
"2400","11:36:22 AM",40.604135,-75.376862,"","Gamma Phi Beta","2019-12-06"
"2408","11:36:28 AM",40.604098,-75.37692,"","Gamma Phi Beta","2019-12-06"
"2414","11:36:34 AM",40.604102,-75.377271,"","Gamma Phi Beta","2019-12-06"
"2415","11:36:40 AM",40.603999,-75.377887,"Gamma Phi Beta","","2019-12-06"
"2420","11:36:47 AM",40.603905,-75.378466,"Gamma Phi Beta","","2019-12-06"
"2433","11:36:53 AM",40.603734,-75.378921,"","Pi Beta Phi","2019-12-06"
"2437","11:36:58 AM",40.603635,-75.379112,"","Pi Beta Phi","2019-12-06"
"2475","11:37:39 AM",40.603812,-75.380539,"Pi Beta Phi","","2019-12-06"
"2484","11:37:45 AM",40.604078,-75.380646,"Pi Beta Phi","","2019-12-06"
"2487","11:37:51 AM",40.604156,-75.380267,"Pi Beta Phi","","2019-12-06"
"2496","11:37:57 AM",40.604071,-75.379864,"Pi Beta Phi","","2019-12-06"
"2503","11:38:03 AM",40.604189,-75.379409,"Pi Beta Phi","","2019-12-06"
"2509","11:38:09 AM",40.604436,-75.379094,"Pi Beta Phi","","2019-12-06"
"2510","11:38:15 AM",40.604542,-75.378926,"Pi Beta Phi","","2019-12-06"
"2516","11:38:20 AM",40.604703,-75.378822,"","Taylor College","2019-12-06"
"2520","11:38:27 AM",40.604942,-75.378862,"","Taylor College","2019-12-06"
"2531","11:38:32 AM",40.605071,-75.378901,"","Taylor College","2019-12-06"
"2563","11:39:04 AM",40.60525,-75.380237,"Taylor College","","2019-12-06"
"2568","11:39:10 AM",40.605327,-75.380644,"Taylor College","","2019-12-06"
"2571","11:39:16 AM",40.605406,-75.380777,"Taylor College","","2019-12-06"
"2605","11:39:49 AM",40.606671,-75.381004,"","Alumni Memorial Building","2019-12-06"
"2613","11:39:55 AM",40.606679,-75.381009,"","Alumni Memorial Building","2019-12-06"
"2648","11:40:31 AM",40.608001,-75.380767,"Alumni Memorial Building","","2019-12-06"
"2652","11:40:37 AM",40.608049,-75.380179,"Alumni Memorial Building","","2019-12-06"
"2662","11:40:43 AM",40.608104,-75.37974,"","STEPS","2019-12-06"
"2666","11:40:49 AM",40.608167,-75.379599,"","STEPS","2019-12-06"
"2672","11:40:55 AM",40.60831,-75.379587,"","STEPS","2019-12-06"
"2724","11:41:44 AM",40.609786,-75.379549,"STEPS","","2019-12-06"
"2727","11:41:50 AM",40.609783,-75.379098,"STEPS","","2019-12-06"
"2734","11:41:56 AM",40.60979,-75.378686,"","Farrington Square","2019-12-06"
"2743","11:42:02 AM",40.609806,-75.378527,"","Farrington Square","2019-12-06"
"2792","11:42:55 AM",40.609844,-75.377032,"Farrington Square","","2019-12-06"
"2795","11:43:01 AM",40.60985,-75.376609,"Farrington Square","","2019-12-06"
"2801","11:43:07 AM",40.609859,-75.37622,"Farrington Square","","2019-12-06"
"2811","11:43:13 AM",40.609864,-75.37605,"Farrington Square","","2019-12-06"
"2872","11:44:12 AM",40.61032,-75.375837,"Farrington Square","","2019-12-06"
"2930","11:45:13 AM",40.611448,-75.375863,"Farrington Square","","2019-12-06"
"2963","11:45:45 AM",40.611482,-75.37738,"Farrington Square","","2019-12-06"
"2965","11:45:51 AM",40.611482,-75.377692,"Farrington Square","","2019-12-06"
"2971","11:45:57 AM",40.611503,-75.377788,"Farrington Square","","2019-12-06"
"3034","11:46:57 AM",40.610982,-75.378512,"","SouthSide","2019-12-06"
"3094","11:47:57 AM",40.609893,-75.378429,"","Farrington Square","2019-12-06"
"3140","11:48:45 AM",40.609862,-75.376918,"Farrington Square","","2019-12-06"
"3147","11:48:51 AM",40.609858,-75.376435,"Farrington Square","","2019-12-06"
"3150","11:48:57 AM",40.609866,-75.376057,"Farrington Square","","2019-12-06"
"3160","11:49:03 AM",40.609873,-75.375987,"Farrington Square","","2019-12-06"
"3166","11:49:09 AM",40.609845,-75.375832,"Farrington Square","","2019-12-06"
"3173","11:49:15 AM",40.609564,-75.375829,"Farrington Square","","2019-12-06"
"3177","11:49:21 AM",40.609227,-75.375831,"Farrington Square","","2019-12-06"
"3181","11:49:27 AM",40.608868,-75.375823,"","Whitaker Lab","2019-12-06"
"3190","11:49:33 AM",40.608591,-75.375836,"","Whitaker Lab","2019-12-06"
"3196","11:49:39 AM",40.608594,-75.37584,"","Whitaker Lab","2019-12-06"
"3257","11:50:39 AM",40.608429,-75.374497,"Whitaker Lab","","2019-12-06"
"3264","11:50:45 AM",40.608285,-75.374377,"Whitaker Lab","","2019-12-06"
"3267","11:50:51 AM",40.607941,-75.374408,"Whitaker Lab","","2019-12-06"
"3270","11:50:57 AM",40.60763,-75.374424,"Whitaker Lab","","2019-12-06"
"3282","11:51:03 AM",40.607376,-75.374409,"Whitaker Lab","","2019-12-06"
"3288","11:51:09 AM",40.607221,-75.374396,"","Williams Hall","2019-12-06"
"3290","11:51:15 AM",40.607128,-75.374513,"","Williams Hall","2019-12-06"
"3295","11:51:21 AM",40.607001,-75.37477,"","Williams Hall","2019-12-06"
"3301","11:51:27 AM",40.606826,-75.374896,"","Williams Hall","2019-12-06"
"3313","11:51:33 AM",40.60684,-75.374898,"","Williams Hall","2019-12-06"
"3341","11:52:05 AM",40.606311,-75.375898,"Williams Hall","","2019-12-06"
"3348","11:52:11 AM",40.606149,-75.37622,"Williams Hall","","2019-12-06"
